date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:40:24	2277/2277	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:26%20GMT	https://w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack3-20210221181117.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack3-20210221181117.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:24	1192/1192	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:26%20GMT	https://w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack2-20210221181117.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack2-20210221181117.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:25	1079/1079	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:26%20GMT	https://w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack1-20210221181117.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack1-20210221181117.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:25	1138/1138	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:27%20GMT	https://w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack-20210221181117.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s450x450/5da6cb07a973800e7e31908d/icons-pack-20210221181117.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:25	9307/9307	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:27%20GMT	https://w.ladicdn.com/s1450x1100/5da6cb07a973800e7e31908d/indonesian-map-20210222155935.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1450x1100/5da6cb07a973800e7e31908d/indonesian-map-20210222155935.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:26	567450/567450	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:27%20GMT	https://w.ladicdn.com/s950x900/5da6cb07a973800e7e31908d/men-ok-20210221183020.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s950x900/5da6cb07a973800e7e31908d/men-ok-20210221183020.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:26	567450/567450	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:27%20GMT	https://w.ladicdn.com/s1000x950/5da6cb07a973800e7e31908d/men-ok-20210221183020.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1000x950/5da6cb07a973800e7e31908d/men-ok-20210221183020.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:26	337275/337275	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:28%20GMT	https://w.ladicdn.com/s700x700/5da6cb07a973800e7e31908d/prostanix-20210219042128.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s700x700/5da6cb07a973800e7e31908d/prostanix-20210219042128.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:26	96272/96272	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:28%20GMT	https://w.ladicdn.com/s1440x754/5da6cb07a973800e7e31908d/bg-20200803042908.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1440x754/5da6cb07a973800e7e31908d/bg-20200803042908.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:26	77321/77321	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:28%20GMT	https://w.ladicdn.com/s1350x900/5da6cb07a973800e7e31908d/6032b21985bd3-20210221192023.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s1350x900/5da6cb07a973800e7e31908d/6032b21985bd3-20210221192023.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:27	5583/5583	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:29%20GMT	https://w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/icons-pack5-20210221181117.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/icons-pack5-20210221181117.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:28	4838/4838	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:29%20GMT	https://w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/icons-pack4-20210221181117.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/icons-pack4-20210221181117.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:28	1729/1729	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:29%20GMT	https://w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/icons-pack6-20210221181117.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s400x400/5da6cb07a973800e7e31908d/icons-pack6-20210221181117.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:28	1646/1646	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:30%20GMT	https://w.ladicdn.com/s450x350/5da6cb07a973800e7e31908d/icons-pack1-20210222035743.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s450x350/5da6cb07a973800e7e31908d/icons-pack1-20210222035743.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:29	10896/10896	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:30%20GMT	https://w.ladicdn.com/s400x350/5c7362c6c417ab07e5196b05/sdfsd-20200925020804.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s400x350/5c7362c6c417ab07e5196b05/sdfsd-20200925020804.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:29	47166/47166	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Apr%202021%2020:40:30%20GMT	https://w.ladicdn.com/s500x350/5da6cb07a973800e7e31908d/prostanix-02-20210223064806.png	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s500x350/5da6cb07a973800e7e31908d/prostanix-02-20210223064806.png	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:31	47430/47430	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:32%20GMT	https://w.ladicdn.com/s768x2332/5da6cb07a973800e7e31908d/bg-hell-20210219072508.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s768x2332/5da6cb07a973800e7e31908d/bg-hell-20210219072508.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
03:40:31	32089/32089	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2025%20Apr%202021%2020:40:33%20GMT	https://w.ladicdn.com/s768x1889/5da6cb07a973800e7e31908d/bg_why-20210219074028.jpg	D:/Deskop/Data%20Ibnu/project-scraper/w.ladicdn.com/s768x1889/5da6cb07a973800e7e31908d/bg_why-20210219074028.jpg	(from https://template.drcash.sh/a91294f6-391e-488b-b846-6662436b7c46)
